lead_id,timestamp,channel,touchpoint_order,journey_length,converted,revenue
L02547,2024-08-05,Sales Call,1,4,0,0
L02547,2024-08-07,Organic Search,2,4,0,0
L02547,2024-08-07,Email Campaign,3,4,0,0
L02547,2024-08-08,Blog Post,4,4,0,0
L02548,2024-01-21,Product Page,1,3,1,2997
L02548,2024-01-22,Paid Search,2,3,1,2997
L02548,2024-01-23,Blog Post,3,3,1,2997
L02549,2024-01-04,Demo Request,1,5,1,2108
L02549,2024-01-06,Whitepaper,2,5,1,2108
L02549,2024-01-06,Facebook Ad,3,5,1,2108
L02549,2024-01-13,Sales Call,4,5,1,2108
L02549,2024-01-12,LinkedIn Ad,5,5,1,2108
L02550,2024-05-03,Webinar,1,6,1,1952
L02550,2024-05-04,Organic Search,2,6,1,1952
L02550,2024-05-11,Email Campaign,3,6,1,1952
L02550,2024-05-06,LinkedIn Ad,4,6,1,1952
L02550,2024-05-19,Sales Call,5,6,1,1952
L02550,2024-05-08,Product Page,6,6,1,1952
L02551,2024-02-14,Facebook Ad,1,2,0,0
L02551,2024-02-18,Sales Call,2,2,0,0
L02552,2024-10-23,Organic Search,1,3,1,1937
L02552,2024-10-24,LinkedIn Ad,2,3,1,1937
L02552,2024-10-27,Whitepaper,3,3,1,1937
L02553,2024-10-24,Webinar,1,5,1,1876
L02553,2024-10-26,Blog Post,2,5,1,1876
L02553,2024-10-30,LinkedIn Ad,3,5,1,1876
L02553,2024-11-02,Organic Search,4,5,1,1876
L02553,2024-10-28,Demo Request,5,5,1,1876
L02554,2024-07-17,Webinar,1,6,0,0
L02554,2024-07-21,Email Campaign,2,6,0,0
L02554,2024-07-21,Sales Call,3,6,0,0
L02554,2024-07-20,Whitepaper,4,6,0,0
L02554,2024-07-21,LinkedIn Ad,5,6,0,0
L02554,2024-07-22,Facebook Ad,6,6,0,0
L02555,2024-11-07,Webinar,1,6,1,3005
L02555,2024-11-08,Paid Search,2,6,1,3005
L02555,2024-11-09,Product Page,3,6,1,3005
L02555,2024-11-13,Blog Post,4,6,1,3005
L02555,2024-11-15,LinkedIn Ad,5,6,1,3005
L02555,2024-11-12,Email Campaign,6,6,1,3005
L02556,2024-08-17,Facebook Ad,1,2,0,0
L02556,2024-08-18,Product Page,2,2,0,0
L02557,2024-12-25,Webinar,1,5,1,3138
L02557,2024-12-26,Paid Search,2,5,1,3138
L02557,2024-12-31,LinkedIn Ad,3,5,1,3138
L02557,2024-12-31,Email Campaign,4,5,1,3138
L02557,2025-01-10,Sales Call,5,5,1,3138
L02558,2024-12-12,Demo Request,1,3,1,1072
L02558,2024-12-13,Organic Search,2,3,1,1072
L02558,2024-12-20,Blog Post,3,3,1,1072
L02559,2024-09-10,Whitepaper,1,2,0,0
L02559,2024-09-11,LinkedIn Ad,2,2,0,0
L02560,2024-04-05,Demo Request,1,4,1,2232
L02560,2024-04-08,LinkedIn Ad,2,4,1,2232
L02560,2024-04-09,Whitepaper,3,4,1,2232
L02560,2024-04-08,Product Page,4,4,1,2232
L02561,2024-06-24,Blog Post,1,3,0,0
L02561,2024-06-27,LinkedIn Ad,2,3,0,0
L02561,2024-06-26,Facebook Ad,3,3,0,0
L02562,2024-12-26,Facebook Ad,1,3,1,2606
L02562,2024-12-27,Sales Call,2,3,1,2606
L02562,2025-01-03,Organic Search,3,3,1,2606
L02563,2024-10-05,Email Campaign,1,2,0,0
L02563,2024-10-07,Demo Request,2,2,0,0
L02564,2024-10-31,Paid Search,1,6,1,521
L02564,2024-11-02,LinkedIn Ad,2,6,1,521
L02564,2024-11-04,Webinar,3,6,1,521
L02564,2024-11-12,Product Page,4,6,1,521
L02564,2024-11-08,Email Campaign,5,6,1,521
L02564,2024-11-10,Sales Call,6,6,1,521
L02565,2024-11-15,Organic Search,1,5,1,1582
L02565,2024-11-17,Paid Search,2,5,1,1582
L02565,2024-11-19,Email Campaign,3,5,1,1582
L02565,2024-11-24,Whitepaper,4,5,1,1582
L02565,2024-11-27,Demo Request,5,5,1,1582
L02566,2024-05-19,Organic Search,1,2,1,1129
L02566,2024-05-23,Paid Search,2,2,1,1129
L02567,2024-01-12,Product Page,1,2,0,0
L02567,2024-01-15,Email Campaign,2,2,0,0
L02568,2024-10-18,Demo Request,1,5,1,4241
L02568,2024-10-19,Webinar,2,5,1,4241
L02568,2024-10-22,LinkedIn Ad,3,5,1,4241
L02568,2024-10-30,Sales Call,4,5,1,4241
L02568,2024-10-22,Paid Search,5,5,1,4241
L02569,2024-02-08,Organic Search,1,2,0,0
L02569,2024-02-12,Paid Search,2,2,0,0
L02570,2024-10-08,Facebook Ad,1,5,1,2131
L02570,2024-10-12,Webinar,2,5,1,2131
L02570,2024-10-10,Whitepaper,3,5,1,2131
L02570,2024-10-11,Blog Post,4,5,1,2131
L02570,2024-10-12,Email Campaign,5,5,1,2131
L02571,2024-05-02,Demo Request,1,4,1,1750
L02571,2024-05-04,LinkedIn Ad,2,4,1,1750
L02571,2024-05-04,Webinar,3,4,1,1750
L02571,2024-05-11,Paid Search,4,4,1,1750
L02572,2024-07-22,Whitepaper,1,6,1,1578
L02572,2024-07-24,Webinar,2,6,1,1578
L02572,2024-07-28,Blog Post,3,6,1,1578
L02572,2024-08-03,Sales Call,4,6,1,1578
L02572,2024-08-03,LinkedIn Ad,5,6,1,1578
L02572,2024-08-06,Organic Search,6,6,1,1578
L02573,2024-01-15,Paid Search,1,3,1,2319
L02573,2024-01-16,Sales Call,2,3,1,2319
L02573,2024-01-19,Demo Request,3,3,1,2319
L02574,2024-03-17,Paid Search,1,2,0,0
L02574,2024-03-18,Whitepaper,2,2,0,0
L02575,2024-10-27,Sales Call,1,2,0,0
L02575,2024-10-31,Product Page,2,2,0,0
L02576,2024-06-21,Facebook Ad,1,2,0,0
L02576,2024-06-23,Organic Search,2,2,0,0
L02577,2024-07-16,Demo Request,1,4,0,0
L02577,2024-07-20,Sales Call,2,4,0,0
L02577,2024-07-24,Whitepaper,3,4,0,0
L02577,2024-07-28,Blog Post,4,4,0,0
L02578,2024-11-29,Paid Search,1,3,1,2365
L02578,2024-12-01,Demo Request,2,3,1,2365
L02578,2024-12-03,LinkedIn Ad,3,3,1,2365
L02579,2024-06-08,Webinar,1,4,0,0
L02579,2024-06-11,Whitepaper,2,4,0,0
L02579,2024-06-12,Sales Call,3,4,0,0
L02579,2024-06-17,Blog Post,4,4,0,0
L02580,2024-06-08,Demo Request,1,4,0,0
L02580,2024-06-12,LinkedIn Ad,2,4,0,0
L02580,2024-06-10,Paid Search,3,4,0,0
L02580,2024-06-20,Email Campaign,4,4,0,0
L02581,2024-11-20,Paid Search,1,4,1,3082
L02581,2024-11-23,Product Page,2,4,1,3082
L02581,2024-11-26,LinkedIn Ad,3,4,1,3082
L02581,2024-11-26,Webinar,4,4,1,3082
L02582,2024-08-13,Organic Search,1,2,1,2205
L02582,2024-08-17,Webinar,2,2,1,2205
L02583,2024-07-23,Product Page,1,4,1,488
L02583,2024-07-27,Sales Call,2,4,1,488
L02583,2024-07-25,Demo Request,3,4,1,488
L02583,2024-08-01,Whitepaper,4,4,1,488
L02584,2024-04-26,Paid Search,1,2,0,0
L02584,2024-04-30,Product Page,2,2,0,0
L02585,2024-03-07,Demo Request,1,3,1,1369
L02585,2024-03-11,Product Page,2,3,1,1369
L02585,2024-03-13,Paid Search,3,3,1,1369
L02586,2024-06-20,Facebook Ad,1,2,1,2181
L02586,2024-06-23,Paid Search,2,2,1,2181
L02587,2024-09-02,LinkedIn Ad,1,4,1,3016
L02587,2024-09-05,Demo Request,2,4,1,3016
L02587,2024-09-04,Sales Call,3,4,1,3016
L02587,2024-09-11,Organic Search,4,4,1,3016
L02588,2024-09-16,Product Page,1,2,0,0
L02588,2024-09-17,Whitepaper,2,2,0,0
L02589,2024-01-21,Email Campaign,1,3,1,2870
L02589,2024-01-25,Paid Search,2,3,1,2870
L02589,2024-01-27,Organic Search,3,3,1,2870
L02590,2024-12-25,LinkedIn Ad,1,2,0,0
L02590,2024-12-29,Demo Request,2,2,0,0
L02591,2024-03-06,Facebook Ad,1,6,1,2542
L02591,2024-03-08,LinkedIn Ad,2,6,1,2542
L02591,2024-03-12,Paid Search,3,6,1,2542
L02591,2024-03-18,Blog Post,4,6,1,2542
L02591,2024-03-14,Webinar,5,6,1,2542
L02591,2024-03-21,Organic Search,6,6,1,2542
L02592,2024-07-30,Paid Search,1,6,1,1993
L02592,2024-08-02,Sales Call,2,6,1,1993
L02592,2024-08-03,Product Page,3,6,1,1993
L02592,2024-08-02,Blog Post,4,6,1,1993
L02592,2024-08-11,LinkedIn Ad,5,6,1,1993
L02592,2024-08-14,Whitepaper,6,6,1,1993
L02593,2024-10-23,LinkedIn Ad,1,4,1,1577
L02593,2024-10-27,Webinar,2,4,1,1577
L02593,2024-10-31,Organic Search,3,4,1,1577
L02593,2024-11-04,Facebook Ad,4,4,1,1577
L02594,2024-08-24,Blog Post,1,3,1,1707
L02594,2024-08-27,Organic Search,2,3,1,1707
L02594,2024-09-01,Product Page,3,3,1,1707
L02595,2024-03-04,Blog Post,1,5,1,1759
L02595,2024-03-07,Product Page,2,5,1,1759
L02595,2024-03-12,Whitepaper,3,5,1,1759
L02595,2024-03-10,LinkedIn Ad,4,5,1,1759
L02595,2024-03-08,Sales Call,5,5,1,1759
L02596,2024-08-01,Whitepaper,1,6,1,2799
L02596,2024-08-03,Email Campaign,2,6,1,2799
L02596,2024-08-05,Product Page,3,6,1,2799
L02596,2024-08-04,Demo Request,4,6,1,2799
L02596,2024-08-09,Blog Post,5,6,1,2799
L02596,2024-08-11,Webinar,6,6,1,2799
L02597,2024-09-13,Product Page,1,4,0,0
L02597,2024-09-15,Facebook Ad,2,4,0,0
L02597,2024-09-17,Paid Search,3,4,0,0
L02597,2024-09-22,Organic Search,4,4,0,0
L02598,2024-01-19,Facebook Ad,1,2,0,0
L02598,2024-01-22,Organic Search,2,2,0,0
L02599,2024-05-24,Facebook Ad,1,6,1,2230
L02599,2024-05-26,LinkedIn Ad,2,6,1,2230
L02599,2024-05-26,Blog Post,3,6,1,2230
L02599,2024-06-02,Sales Call,4,6,1,2230
L02599,2024-06-01,Paid Search,5,6,1,2230
L02599,2024-05-29,Product Page,6,6,1,2230
L02600,2024-06-04,Product Page,1,4,0,0
L02600,2024-06-08,Facebook Ad,2,4,0,0
L02600,2024-06-08,Email Campaign,3,4,0,0
L02600,2024-06-16,Blog Post,4,4,0,0
L02601,2024-06-02,LinkedIn Ad,1,6,1,1159
L02601,2024-06-05,Demo Request,2,6,1,1159
L02601,2024-06-08,Webinar,3,6,1,1159
L02601,2024-06-11,Paid Search,4,6,1,1159
L02601,2024-06-06,Blog Post,5,6,1,1159
L02601,2024-06-12,Sales Call,6,6,1,1159
L02602,2024-06-14,Blog Post,1,5,1,2745
L02602,2024-06-18,Webinar,2,5,1,2745
L02602,2024-06-18,LinkedIn Ad,3,5,1,2745
L02602,2024-06-26,Demo Request,4,5,1,2745
L02602,2024-06-26,Facebook Ad,5,5,1,2745
L02603,2024-05-02,Paid Search,1,5,0,0
L02603,2024-05-05,Blog Post,2,5,0,0
L02603,2024-05-10,Webinar,3,5,0,0
L02603,2024-05-11,LinkedIn Ad,4,5,0,0
L02603,2024-05-10,Demo Request,5,5,0,0
L02604,2024-12-14,Facebook Ad,1,5,0,0
L02604,2024-12-16,Paid Search,2,5,0,0
L02604,2024-12-18,Blog Post,3,5,0,0
L02604,2024-12-26,Sales Call,4,5,0,0
L02604,2024-12-22,Email Campaign,5,5,0,0
L02605,2024-11-16,Email Campaign,1,3,1,959
L02605,2024-11-18,Demo Request,2,3,1,959
L02605,2024-11-18,Product Page,3,3,1,959
L02606,2024-01-23,Demo Request,1,4,0,0
L02606,2024-01-27,LinkedIn Ad,2,4,0,0
L02606,2024-01-29,Webinar,3,4,0,0
L02606,2024-01-29,Sales Call,4,4,0,0
L02607,2024-06-17,Email Campaign,1,2,0,0
L02607,2024-06-19,Webinar,2,2,0,0
L02608,2024-05-11,Webinar,1,4,0,0
L02608,2024-05-14,Organic Search,2,4,0,0
L02608,2024-05-15,Facebook Ad,3,4,0,0
L02608,2024-05-20,Paid Search,4,4,0,0
L02609,2024-09-05,Blog Post,1,2,1,2412
L02609,2024-09-06,Paid Search,2,2,1,2412
L02610,2024-10-17,Product Page,1,6,1,2260
L02610,2024-10-20,Paid Search,2,6,1,2260
L02610,2024-10-25,Sales Call,3,6,1,2260
L02610,2024-10-29,Webinar,4,6,1,2260
L02610,2024-10-21,Organic Search,5,6,1,2260
L02610,2024-11-01,LinkedIn Ad,6,6,1,2260
L02611,2024-09-24,Sales Call,1,6,1,484
L02611,2024-09-25,Paid Search,2,6,1,484
L02611,2024-10-02,Email Campaign,3,6,1,484
L02611,2024-09-27,Product Page,4,6,1,484
L02611,2024-10-10,Webinar,5,6,1,484
L02611,2024-10-14,LinkedIn Ad,6,6,1,484
L02612,2024-08-01,LinkedIn Ad,1,5,1,1871
L02612,2024-08-04,Facebook Ad,2,5,1,1871
L02612,2024-08-07,Blog Post,3,5,1,1871
L02612,2024-08-13,Organic Search,4,5,1,1871
L02612,2024-08-09,Whitepaper,5,5,1,1871
L02613,2024-05-15,Webinar,1,5,0,0
L02613,2024-05-16,Facebook Ad,2,5,0,0
L02613,2024-05-21,Sales Call,3,5,0,0
L02613,2024-05-21,Paid Search,4,5,0,0
L02613,2024-05-19,Product Page,5,5,0,0
L02614,2024-07-30,Paid Search,1,5,1,2106
L02614,2024-08-02,LinkedIn Ad,2,5,1,2106
L02614,2024-08-07,Product Page,3,5,1,2106
L02614,2024-08-05,Blog Post,4,5,1,2106
L02614,2024-08-11,Whitepaper,5,5,1,2106
L02615,2024-07-30,Whitepaper,1,4,0,0
L02615,2024-08-03,Paid Search,2,4,0,0
L02615,2024-08-07,Product Page,3,4,0,0
L02615,2024-08-05,Email Campaign,4,4,0,0
L02616,2024-02-18,Demo Request,1,4,1,3575
L02616,2024-02-22,Blog Post,2,4,1,3575
L02616,2024-02-26,Product Page,3,4,1,3575
L02616,2024-03-01,Sales Call,4,4,1,3575
L02617,2024-12-30,Demo Request,1,3,0,0
L02617,2024-12-31,Paid Search,2,3,0,0
L02617,2025-01-07,Organic Search,3,3,0,0
L02618,2024-06-05,LinkedIn Ad,1,6,1,2075
L02618,2024-06-09,Email Campaign,2,6,1,2075
L02618,2024-06-11,Webinar,3,6,1,2075
L02618,2024-06-14,Sales Call,4,6,1,2075
L02618,2024-06-17,Whitepaper,5,6,1,2075
L02618,2024-06-20,Demo Request,6,6,1,2075
L02619,2024-11-24,Sales Call,1,5,0,0
L02619,2024-11-25,Product Page,2,5,0,0
L02619,2024-12-02,Demo Request,3,5,0,0
L02619,2024-11-27,Webinar,4,5,0,0
L02619,2024-12-02,Facebook Ad,5,5,0,0
L02620,2024-09-15,Demo Request,1,2,0,0
L02620,2024-09-16,LinkedIn Ad,2,2,0,0
L02621,2024-07-04,Blog Post,1,3,1,821
L02621,2024-07-05,Organic Search,2,3,1,821
L02621,2024-07-08,Product Page,3,3,1,821
L02622,2024-05-09,LinkedIn Ad,1,3,1,497
L02622,2024-05-10,Sales Call,2,3,1,497
L02622,2024-05-17,Demo Request,3,3,1,497
L02623,2024-01-23,Webinar,1,3,0,0
L02623,2024-01-27,Demo Request,2,3,0,0
L02623,2024-01-31,Blog Post,3,3,0,0
L02624,2024-02-26,Organic Search,1,3,0,0
L02624,2024-03-01,Email Campaign,2,3,0,0
L02624,2024-02-28,Facebook Ad,3,3,0,0
L02625,2024-07-05,Sales Call,1,3,1,2258
L02625,2024-07-07,Demo Request,2,3,1,2258
L02625,2024-07-09,Webinar,3,3,1,2258
L02626,2024-11-30,Whitepaper,1,6,1,3197
L02626,2024-12-04,LinkedIn Ad,2,6,1,3197
L02626,2024-12-06,Sales Call,3,6,1,3197
L02626,2024-12-03,Email Campaign,4,6,1,3197
L02626,2024-12-16,Webinar,5,6,1,3197
L02626,2024-12-05,Facebook Ad,6,6,1,3197
L02627,2024-09-11,Product Page,1,3,0,0
L02627,2024-09-14,Blog Post,2,3,0,0
L02627,2024-09-15,Demo Request,3,3,0,0
L02628,2024-08-25,Webinar,1,4,1,2378
L02628,2024-08-29,Product Page,2,4,1,2378
L02628,2024-08-29,Facebook Ad,3,4,1,2378
L02628,2024-08-28,Blog Post,4,4,1,2378
L02629,2024-12-23,Sales Call,1,4,0,0
L02629,2024-12-27,Paid Search,2,4,0,0
L02629,2024-12-29,Blog Post,3,4,0,0
L02629,2025-01-01,Webinar,4,4,0,0
L02630,2024-12-17,Email Campaign,1,4,1,1585
L02630,2024-12-18,Paid Search,2,4,1,1585
L02630,2024-12-25,Demo Request,3,4,1,1585
L02630,2024-12-20,Product Page,4,4,1,1585
L02631,2024-03-28,Facebook Ad,1,2,0,0
L02631,2024-03-29,Paid Search,2,2,0,0
L02632,2024-03-21,LinkedIn Ad,1,4,0,0
L02632,2024-03-23,Demo Request,2,4,0,0
L02632,2024-03-23,Organic Search,3,4,0,0
L02632,2024-03-27,Paid Search,4,4,0,0
L02633,2024-10-05,Blog Post,1,3,0,0
L02633,2024-10-08,Product Page,2,3,0,0
L02633,2024-10-07,Whitepaper,3,3,0,0
L02634,2024-06-14,Organic Search,1,3,0,0
L02634,2024-06-18,Webinar,2,3,0,0
L02634,2024-06-22,Product Page,3,3,0,0
L02635,2024-12-17,LinkedIn Ad,1,5,1,2408
L02635,2024-12-19,Whitepaper,2,5,1,2408
L02635,2024-12-21,Demo Request,3,5,1,2408
L02635,2024-12-29,Paid Search,4,5,1,2408
L02635,2024-12-25,Facebook Ad,5,5,1,2408
L02636,2024-02-12,Organic Search,1,2,0,0
L02636,2024-02-14,Demo Request,2,2,0,0
L02637,2024-11-02,Facebook Ad,1,5,0,0
L02637,2024-11-04,Organic Search,2,5,0,0
L02637,2024-11-08,Webinar,3,5,0,0
L02637,2024-11-11,Email Campaign,4,5,0,0
L02637,2024-11-06,Paid Search,5,5,0,0
L02638,2024-08-13,Sales Call,1,6,1,3165
L02638,2024-08-14,Product Page,2,6,1,3165
L02638,2024-08-21,Organic Search,3,6,1,3165
L02638,2024-08-19,Whitepaper,4,6,1,3165
L02638,2024-08-21,Paid Search,5,6,1,3165
L02638,2024-08-28,Email Campaign,6,6,1,3165
L02639,2024-01-13,Product Page,1,6,1,2416
L02639,2024-01-17,Facebook Ad,2,6,1,2416
L02639,2024-01-17,LinkedIn Ad,3,6,1,2416
L02639,2024-01-19,Paid Search,4,6,1,2416
L02639,2024-01-25,Sales Call,5,6,1,2416
L02639,2024-02-02,Whitepaper,6,6,1,2416
L02640,2024-11-01,Product Page,1,4,0,0
L02640,2024-11-02,Email Campaign,2,4,0,0
L02640,2024-11-09,Organic Search,3,4,0,0
L02640,2024-11-13,Webinar,4,4,0,0
L02641,2024-10-16,Whitepaper,1,2,1,1311
L02641,2024-10-19,Webinar,2,2,1,1311
L02642,2024-03-29,LinkedIn Ad,1,2,0,0
L02642,2024-04-01,Email Campaign,2,2,0,0
L02643,2024-08-28,Paid Search,1,4,0,0
L02643,2024-08-31,Email Campaign,2,4,0,0
L02643,2024-09-05,Facebook Ad,3,4,0,0
L02643,2024-08-31,Sales Call,4,4,0,0
L02644,2024-04-21,Blog Post,1,3,0,0
L02644,2024-04-25,Sales Call,2,3,0,0
L02644,2024-04-23,Whitepaper,3,3,0,0
L02645,2024-05-21,Blog Post,1,5,1,1171
L02645,2024-05-23,Sales Call,2,5,1,1171
L02645,2024-05-25,Facebook Ad,3,5,1,1171
L02645,2024-05-30,Organic Search,4,5,1,1171
L02645,2024-05-25,Email Campaign,5,5,1,1171
L02646,2024-05-05,Sales Call,1,5,1,1458
L02646,2024-05-07,Demo Request,2,5,1,1458
L02646,2024-05-11,Webinar,3,5,1,1458
L02646,2024-05-11,Facebook Ad,4,5,1,1458
L02646,2024-05-09,LinkedIn Ad,5,5,1,1458
L02647,2024-03-06,Sales Call,1,4,0,0
L02647,2024-03-09,Product Page,2,4,0,0
L02647,2024-03-10,Organic Search,3,4,0,0
L02647,2024-03-09,Whitepaper,4,4,0,0
L02648,2024-10-10,Demo Request,1,3,0,0
L02648,2024-10-12,Whitepaper,2,3,0,0
L02648,2024-10-16,Organic Search,3,3,0,0
L02649,2024-01-09,Email Campaign,1,5,1,1700
L02649,2024-01-10,Organic Search,2,5,1,1700
L02649,2024-01-17,Whitepaper,3,5,1,1700
L02649,2024-01-21,Sales Call,4,5,1,1700
L02649,2024-01-13,LinkedIn Ad,5,5,1,1700
L02650,2024-07-05,Email Campaign,1,3,0,0
L02650,2024-07-08,Paid Search,2,3,0,0
L02650,2024-07-09,Organic Search,3,3,0,0
L02651,2024-09-10,Email Campaign,1,5,0,0
L02651,2024-09-11,LinkedIn Ad,2,5,0,0
L02651,2024-09-16,Webinar,3,5,0,0
L02651,2024-09-22,Sales Call,4,5,0,0
L02651,2024-09-14,Organic Search,5,5,0,0
L02652,2024-10-24,Paid Search,1,2,1,1373
L02652,2024-10-28,Webinar,2,2,1,1373
L02653,2024-11-11,Whitepaper,1,4,1,2571
L02653,2024-11-14,Facebook Ad,2,4,1,2571
L02653,2024-11-17,Paid Search,3,4,1,2571
L02653,2024-11-14,LinkedIn Ad,4,4,1,2571
L02654,2024-03-11,Webinar,1,4,1,1067
L02654,2024-03-12,Paid Search,2,4,1,1067
L02654,2024-03-15,Whitepaper,3,4,1,1067
L02654,2024-03-23,Organic Search,4,4,1,1067
L02655,2024-08-02,LinkedIn Ad,1,6,1,2082
L02655,2024-08-04,Blog Post,2,6,1,2082
L02655,2024-08-04,Facebook Ad,3,6,1,2082
L02655,2024-08-05,Whitepaper,4,6,1,2082
L02655,2024-08-14,Product Page,5,6,1,2082
L02655,2024-08-17,Sales Call,6,6,1,2082
L02656,2024-10-15,Blog Post,1,5,1,1106
L02656,2024-10-18,Email Campaign,2,5,1,1106
L02656,2024-10-19,Webinar,3,5,1,1106
L02656,2024-10-21,LinkedIn Ad,4,5,1,1106
L02656,2024-10-31,Sales Call,5,5,1,1106
L02657,2024-04-29,Blog Post,1,3,0,0
L02657,2024-05-02,Paid Search,2,3,0,0
L02657,2024-05-07,Whitepaper,3,3,0,0
L02658,2024-02-27,Sales Call,1,6,1,1161
L02658,2024-03-02,Whitepaper,2,6,1,1161
L02658,2024-03-06,LinkedIn Ad,3,6,1,1161
L02658,2024-03-07,Product Page,4,6,1,1161
L02658,2024-03-02,Demo Request,5,6,1,1161
L02658,2024-03-08,Email Campaign,6,6,1,1161
L02659,2024-05-08,Webinar,1,6,1,1802
L02659,2024-05-10,Organic Search,2,6,1,1802
L02659,2024-05-14,Email Campaign,3,6,1,1802
L02659,2024-05-17,Facebook Ad,4,6,1,1802
L02659,2024-05-12,Demo Request,5,6,1,1802
L02659,2024-05-13,Paid Search,6,6,1,1802
L02660,2024-08-30,Blog Post,1,4,1,2340
L02660,2024-09-01,Organic Search,2,4,1,2340
L02660,2024-09-07,LinkedIn Ad,3,4,1,2340
L02660,2024-09-08,Webinar,4,4,1,2340
L02661,2024-12-27,Webinar,1,6,1,2874
L02661,2024-12-31,Email Campaign,2,6,1,2874
L02661,2025-01-04,Organic Search,3,6,1,2874
L02661,2024-12-30,LinkedIn Ad,4,6,1,2874
L02661,2025-01-04,Demo Request,5,6,1,2874
L02661,2025-01-01,Paid Search,6,6,1,2874
L02662,2024-12-12,Whitepaper,1,2,0,0
L02662,2024-12-16,Blog Post,2,2,0,0
L02663,2024-01-03,Paid Search,1,2,1,2604
L02663,2024-01-06,Webinar,2,2,1,2604
L02664,2024-02-16,Whitepaper,1,3,0,0
L02664,2024-02-20,Product Page,2,3,0,0
L02664,2024-02-18,Sales Call,3,3,0,0
L02665,2024-08-03,Sales Call,1,6,0,0
L02665,2024-08-04,LinkedIn Ad,2,6,0,0
L02665,2024-08-11,Email Campaign,3,6,0,0
L02665,2024-08-09,Webinar,4,6,0,0
L02665,2024-08-19,Blog Post,5,6,0,0
L02665,2024-08-18,Product Page,6,6,0,0
L02666,2024-09-14,Webinar,1,4,1,2755
L02666,2024-09-15,LinkedIn Ad,2,4,1,2755
L02666,2024-09-18,Paid Search,3,4,1,2755
L02666,2024-09-23,Product Page,4,4,1,2755
L02667,2024-03-09,Organic Search,1,4,1,2156
L02667,2024-03-13,LinkedIn Ad,2,4,1,2156
L02667,2024-03-11,Demo Request,3,4,1,2156
L02667,2024-03-15,Email Campaign,4,4,1,2156
L02668,2024-04-21,Product Page,1,6,1,1029
L02668,2024-04-25,Organic Search,2,6,1,1029
L02668,2024-04-25,Facebook Ad,3,6,1,1029
L02668,2024-04-30,Demo Request,4,6,1,1029
L02668,2024-04-29,Email Campaign,5,6,1,1029
L02668,2024-04-26,LinkedIn Ad,6,6,1,1029
L02669,2024-10-30,Webinar,1,6,1,3453
L02669,2024-10-31,Demo Request,2,6,1,3453
L02669,2024-11-07,Organic Search,3,6,1,3453
L02669,2024-11-11,Sales Call,4,6,1,3453
L02669,2024-11-11,Facebook Ad,5,6,1,3453
L02669,2024-11-09,LinkedIn Ad,6,6,1,3453
L02670,2024-11-17,Blog Post,1,2,0,0
L02670,2024-11-18,Whitepaper,2,2,0,0
L02671,2024-02-09,Paid Search,1,4,1,1609
L02671,2024-02-13,Webinar,2,4,1,1609
L02671,2024-02-11,Facebook Ad,3,4,1,1609
L02671,2024-02-21,LinkedIn Ad,4,4,1,1609
L02672,2024-10-12,Product Page,1,6,1,1787
L02672,2024-10-14,LinkedIn Ad,2,6,1,1787
L02672,2024-10-16,Facebook Ad,3,6,1,1787
L02672,2024-10-15,Blog Post,4,6,1,1787
L02672,2024-10-28,Webinar,5,6,1,1787
L02672,2024-10-27,Organic Search,6,6,1,1787
L02673,2024-03-20,Blog Post,1,5,1,1687
L02673,2024-03-23,Facebook Ad,2,5,1,1687
L02673,2024-03-26,Webinar,3,5,1,1687
L02673,2024-03-29,Demo Request,4,5,1,1687
L02673,2024-04-05,Whitepaper,5,5,1,1687
L02674,2024-10-01,Paid Search,1,2,0,0
L02674,2024-10-02,Product Page,2,2,0,0
L02675,2024-04-29,Demo Request,1,3,0,0
L02675,2024-05-02,LinkedIn Ad,2,3,0,0
L02675,2024-05-01,Facebook Ad,3,3,0,0
L02676,2024-04-13,Demo Request,1,3,0,0
L02676,2024-04-17,LinkedIn Ad,2,3,0,0
L02676,2024-04-21,Facebook Ad,3,3,0,0
L02677,2024-11-02,Paid Search,1,5,1,2158
L02677,2024-11-05,LinkedIn Ad,2,5,1,2158
L02677,2024-11-04,Webinar,3,5,1,2158
L02677,2024-11-05,Organic Search,4,5,1,2158
L02677,2024-11-10,Demo Request,5,5,1,2158
L02678,2024-08-01,Facebook Ad,1,4,0,0
L02678,2024-08-04,LinkedIn Ad,2,4,0,0
L02678,2024-08-09,Webinar,3,4,0,0
L02678,2024-08-07,Organic Search,4,4,0,0
L02679,2024-08-21,Demo Request,1,3,1,1718
L02679,2024-08-24,Facebook Ad,2,3,1,1718
L02679,2024-08-23,Paid Search,3,3,1,1718
L02680,2024-08-03,Organic Search,1,4,1,2183
L02680,2024-08-07,Webinar,2,4,1,2183
L02680,2024-08-11,Demo Request,3,4,1,2183
L02680,2024-08-15,Blog Post,4,4,1,2183
L02681,2024-05-14,Sales Call,1,2,1,2131
L02681,2024-05-17,Facebook Ad,2,2,1,2131
L02682,2024-04-09,Facebook Ad,1,4,1,1405
L02682,2024-04-12,Email Campaign,2,4,1,1405
L02682,2024-04-15,Webinar,3,4,1,1405
L02682,2024-04-21,Whitepaper,4,4,1,1405
L02683,2024-03-30,Organic Search,1,3,0,0
L02683,2024-04-01,Product Page,2,3,0,0
L02683,2024-04-07,Webinar,3,3,0,0
L02684,2024-02-28,Sales Call,1,3,0,0
